Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Jason Castro","HOU",,0.139664804,0.301675977,0.798885223,0.208053692,0.310344827,1.2005494462500002,0.27368421,0.368421052,0.357894736,0.235294117,0.3711,35,8,22,21,25,0,66,7,0,0,149,0.2258,0.5306,"Jason Castro",8722,488771
"Pedro Severino","BAL",,0.081145584,0.260143198,0.690461645,0.134564643,0.314393939,0.63965200875,0.236363636,0.392727272,0.37090909,0.107843137,0.3127,94,11,32,46,34,0,113,18,0,0,379,0.3122,0.5294,"Pedro Severino",14523,600474
"Shohei Ohtani","LAA",,0.150234741,0.295774647,0.964635734,0.33519553,0.302631578,6.855932481628496,0.214492753,0.379710144,0.405797101,0.328571428,0.4514,138,46,103,100,96,26,158,26,8,10,537,0.3015,0.5276,"Shohei Ohtani",19755,660271
"Andrew Knapp","PHI",,0.062893081,0.383647798,0.428982976,0.062068966,0.240963855,1.8095238025,0.189873417,0.417721518,0.392405063,0.064516129,0.3023,22,2,13,11,10,0,62,3,0,0,145,0.4202,0.5267,"Andrew Knapp",14942,595284
"Ian Happ","CHC",,0.11588785,0.291588785,0.75711029,0.208602151,0.280701754,4.0100550036109315,0.207119741,0.459546925,0.333333333,0.242718446,0.3429,105,25,63,66,62,9,148,20,1,2,465,0.263,0.5259,"Ian Happ",17919,664023
"Tom Murphy","SEA",,0.123076923,0.304615384,0.654528331,0.148014441,0.264705882,1.28256302125,0.143646408,0.44198895,0.41436464,0.146666666,0.3812,56,11,35,34,40,0,97,8,0,0,277,0.2745,0.5258,"Tom Murphy",13499,608596
"Cole Tucker","PIT",,0.099236641,0.251908396,0.639590264,0.119658119,0.289156626,5.7551071624168735,0.176470588,0.517647058,0.305882352,0.076923076,0.2824,26,2,15,12,13,2,43,4,2,2,117,0.268,0.5256,"Cole Tucker",17326,657061
"Jorge Soler","- - -",,0.111295681,0.235880398,0.748668858,0.209302325,0.25,1.4130184275,0.153439153,0.417989417,0.428571428,0.166666666,0.3704,115,27,74,70,67,0,149,27,0,0,516,0.2698,0.5241,"Jorge Soler",14221,624585
"Michael Chavis","- - -",,0.008064516,0.338709677,0.65475873,0.14876033,0.35064935,5.409994050431221,0.2,0.5,0.3,0.125,0.25,30,3,16,11,1,1,43,7,1,2,121,0.5081,0.5238,"Michael Chavis",17321,656308
"Josh VanMeter","ARI",,0.106451612,0.267741935,0.650788791,0.142335766,0.278074866,3.9688236966415342,0.197916666,0.348958333,0.453125,0.068965517,0.3575,58,6,26,36,33,3,112,17,2,2,274,0.2107,0.5229,"Josh VanMeter",15170,642165
"Teoscar Hernández","TOR",,0.060504201,0.248739495,0.86985485,0.227272727,0.352150537,4.100302048375886,0.254950495,0.383663366,0.361386138,0.219178082,0.3663,163,32,92,116,36,12,143,29,0,4,550,0.3435,0.5227,"Teoscar Hernandez",13066,606192
"Sergio Alcántara","CHC",,0.117647058,0.290196078,0.630422333,0.122727273,0.279720279,6.226571497302856,0.197278911,0.462585034,0.340136054,0.1,0.3557,45,5,30,17,30,3,89,6,3,0,220,0.2351,0.5217,"Sergio Alcantara",16417,642727
"Carter Kieboom","WSN",,0.100401606,0.248995983,0.619177169,0.110599079,0.258278145,1.47098214,0.210191082,0.490445859,0.299363057,0.127659574,0.2994,45,6,26,20,25,0,62,6,0,0,217,0.3294,0.5207,"Carter Kieboom",19958,666198
"Guillermo Heredia","ATL",,0.09221902,0.233429394,0.665337553,0.134426229,0.281818181,2.243920965,0.227678571,0.424107142,0.348214285,0.064102564,0.3022,67,5,46,26,32,0,120,26,0,0,305,0.2949,0.5191,"Guillermo Heredia",18721,628338
"Dom Nuñez","COL",,0.129277566,0.346007604,0.691898472,0.210526316,0.2578125,3.9768123587499997,0.182481751,0.321167883,0.496350364,0.147058823,0.3768,43,10,31,33,34,0,81,12,3,0,228,0.2588,0.5176,"Dom Nunez",15055,624513
"Jace Peterson","MIL",,0.125827814,0.225165562,0.714477485,0.119691119,0.310160427,5.333119048034459,0.234375,0.411458333,0.354166666,0.088235294,0.2474,64,6,36,31,38,10,94,11,1,1,259,0.2386,0.5174,"Jace Peterson",12325,607054
"Kyle Garlick","MIN",,0.056074766,0.29906542,0.745020295,0.232323232,0.285714285,4.806496877311624,0.220588235,0.367647058,0.411764705,0.178571428,0.2941,23,5,17,10,6,1,36,8,0,0,99,0.2773,0.5152,"Kyle Garlick",18063,664247
"Tyler O'Neill","STL",,0.0707635,0.312849162,0.912121282,0.273858922,0.366197183,5.753705298515303,0.229559748,0.36163522,0.408805031,0.261538461,0.4277,138,34,89,80,38,15,138,26,2,4,482,0.3208,0.5141,"Tyler O'Neill",15711,641933
"Ben Gamel","- - -",,0.1275,0.2625,0.734968962,0.141176471,0.329004329,3.8881043653916256,0.287553648,0.309012875,0.403433476,0.085106382,0.3402,84,8,43,26,51,3,122,18,3,6,340,0.2717,0.5123,"Ben Gamel",12160,592325
"Corey Seager","LAD",,0.117359413,0.161369193,0.914889489,0.21529745,0.335766423,3.2907532825487307,0.206896551,0.458620689,0.334482758,0.164948453,0.4103,108,16,54,57,48,1,95,22,3,1,353,0.3201,0.5113,"Corey Seager",13624,608369
"DJ Stewart","BAL",,0.138364779,0.279874213,0.697973445,0.170370371,0.254437869,1.4575123087500002,0.156424581,0.351955307,0.491620111,0.136363636,0.3094,55,12,39,33,44,0,100,10,0,0,270,0.2661,0.5099,"DJ Stewart",17766,621466
"Cavan Biggio","TOR",,0.12585034,0.265306122,0.677917808,0.132,0.289940828,3.6613498351359963,0.222857142,0.377142857,0.4,0.1,0.3051,56,7,27,27,37,3,79,10,1,1,250,0.2222,0.5072,"Cavan Biggio",19252,624415
"Brett Phillips","TBR",,0.113013698,0.386986301,0.72687747,0.221343874,0.302325581,8.705058610602464,0.214285714,0.357142857,0.428571428,0.216666666,0.3472,52,13,50,44,33,14,119,9,4,3,253,0.2121,0.5071,"Brett Phillips",14735,621433
"Eugenio Suárez","CIN",,0.097560975,0.297909407,0.713437057,0.229702971,0.224025974,1.7286241122365698,0.171091445,0.362831858,0.466076696,0.196202531,0.3481,100,31,71,79,56,0,145,23,0,1,505,0.2747,0.5063,"Eugenio Suarez",12552,553993
"Nick Maton","PHI",,0.076335877,0.297709923,0.707692307,0.128205128,0.363636363,6.112170085521232,0.303797468,0.329113924,0.367088607,0.068965517,0.2625,30,2,16,14,10,2,52,7,1,0,117,0.3258,0.5057,"Nick Maton",21635,665155
"Chas McCormick","HOU",,0.078125,0.325,0.765933098,0.190140845,0.341040462,3.738052087933985,0.219251336,0.35828877,0.422459893,0.177215189,0.3583,73,14,47,50,25,4,108,12,0,2,284,0.2821,0.505,"Chas McCormick",19599,676801
"Mitch Moreland","OAK",,0.071428571,0.23015873,0.700561446,0.187772926,0.25609756,2.3928571400000003,0.178160919,0.448275862,0.373563218,0.153846153,0.3276,52,10,28,30,18,0,81,11,1,0,229,0.2898,0.5,"Mitch Moreland",3086,519048
"Bobby Dalbec","BOS",,0.061810154,0.34437086,0.792018041,0.254196643,0.316455696,4.644825877543584,0.194656488,0.374045801,0.431297709,0.221238938,0.3779,100,25,50,78,28,2,133,21,5,0,417,0.3308,0.5,"Bobby Dalbec",19966,666915
"Justin Williams","STL",,0.124087591,0.335766423,0.530577193,0.100840336,0.217391304,1.1782203403451317,0.232876712,0.534246575,0.232876712,0.235294117,0.3699,19,4,10,11,17,0,51,0,0,1,119,0.3244,0.4948,"Justin Williams",15490,642211
"Ka'ai Tom","- - -",,0.127819548,0.270676691,0.509676969,0.092592593,0.178082191,4.741561894624139,0.16,0.466666666,0.373333333,0.071428571,0.24,15,2,10,12,17,1,48,2,1,0,108,0.2769,0.4941,"Ka'ai Tom",18136,664789
"Jake Rogers","DET",,0.086614173,0.362204724,0.802026833,0.256637168,0.344262295,6.046609453183916,0.318181818,0.196969696,0.484848484,0.1875,0.3286,27,6,17,17,11,1,38,5,3,0,113,0.2695,0.494,"Jake Rogers",19452,668670
"Kyle Higashioka","NYY",,0.08056872,0.279620853,0.635046533,0.207253886,0.2,1.0059523774999999,0.207407407,0.281481481,0.511111111,0.144927536,0.3778,35,10,20,29,17,0,67,10,0,0,193,0.3014,0.4932,"Kyle Higashioka",5517,543309
"Chris Taylor","LAD",,0.108247422,0.28694158,0.782103901,0.183431953,0.3374613,6.435113280629643,0.221238938,0.362831858,0.415929203,0.141843971,0.314,129,20,92,73,63,13,148,25,4,1,507,0.2468,0.491,"Chris Taylor",13757,621035
"Mike Tauchman","- - -",,0.120418848,0.303664921,0.567343056,0.102409639,0.25,3.3930371091117166,0.222222222,0.453703703,0.324074074,0.114285714,0.2294,30,4,22,15,23,3,75,5,0,3,166,0.2213,0.4907,"Mike Tauchman",15274,643565
"Jackie Bradley Jr.","MIL",,0.06542056,0.308411214,0.49696322,0.098191215,0.226190476,6.043648779027576,0.190661478,0.501945525,0.307392996,0.075949367,0.3411,63,6,39,29,28,7,134,14,3,1,387,0.3143,0.4882,"Jackie Bradley Jr.",12984,598265
"Andrew Stevenson","WSN",,0.061032863,0.286384976,0.632380528,0.109375,0.307086614,2.46508172515457,0.203125,0.4921875,0.3046875,0.128205128,0.3284,44,5,22,23,13,1,109,6,0,1,192,0.3318,0.4863,"Andrew Stevenson",17932,664057
"Seth Brown","OAK",,0.074918566,0.28990228,0.754042681,0.266903915,0.229885057,5.022495077395579,0.18556701,0.314432989,0.5,0.206185567,0.3402,60,20,43,48,23,4,111,13,1,1,281,0.2949,0.4858,"Seth Brown",18171,664913
"Danny Santana","BOS",,0.078740157,0.236220472,0.596796089,0.163793104,0.197530864,6.200539129456757,0.093023255,0.430232558,0.476744186,0.121951219,0.2209,21,5,15,14,10,4,38,2,1,2,116,0.3413,0.48,"Danny Santana",10322,542454
"Fernando Tatis Jr.","SDP",,0.113553113,0.28021978,0.975347525,0.328451883,0.324041811,5.320526052793853,0.198170731,0.402439024,0.399390243,0.320610687,0.4802,135,42,99,97,62,25,130,31,0,4,478,0.3326,0.4785,"Fernando Tatis Jr.",19709,665487
"Sam Hilliard","COL",,0.096638655,0.365546218,0.756734469,0.247663551,0.28318584,6.577773939869274,0.182539682,0.436507936,0.38095238,0.291666666,0.3307,46,14,32,34,23,5,81,7,2,0,214,0.3041,0.4746,"Sam Hilliard",17954,656541
"Willson Contreras","CHC",,0.107660455,0.285714285,0.777801171,0.200968523,0.298449612,2.8725374969759168,0.161290322,0.501792114,0.336917562,0.223404255,0.3907,98,21,61,57,52,5,128,20,0,4,413,0.3068,0.4735,"Willson Contreras",11609,575929
"Mike Zunino","TBR",,0.090666666,0.352,0.859891891,0.342342342,0.23076923,3.6719667275,0.158415841,0.301980198,0.53960396,0.302752293,0.4059,72,33,64,62,34,0,109,11,2,0,333,0.3152,0.4712,"Mike Zunino",13265,572287
"Patrick Wisdom","CHC",,0.085333333,0.408,0.822564313,0.286982249,0.318471337,3.4514368987395114,0.194594594,0.313513513,0.491891891,0.307692307,0.4541,78,28,54,61,32,4,106,13,0,1,338,0.332,0.4701,"Patrick Wisdom",13602,621550
"Curt Casali","SFG",,0.112554112,0.285714285,0.663043478,0.14,0.286821705,2.0059523775,0.210526315,0.315789473,0.47368421,0.079365079,0.363,42,5,20,26,26,0,77,11,1,0,200,0.2398,0.4677,"Curt Casali",12510,592200
"Isan Díaz","MIA",,0.122743682,0.263537906,0.574990865,0.088235295,0.25609756,1.9984108942460677,0.19047619,0.464285714,0.345238095,0.068965517,0.3176,46,4,25,17,34,1,89,9,0,1,238,0.2825,0.4655,"Isan Diaz",17922,656371
"J.D. Davis","NYM",,0.113744075,0.322274881,0.819640444,0.150837988,0.425925925,1.9728892232030568,0.309734513,0.38938053,0.300884955,0.147058823,0.3097,51,5,18,23,24,1,73,12,0,0,179,0.2948,0.4641,"J.D. Davis",16219,605204
"Jake Cave","MIN",,0.056179775,0.348314606,0.541270496,0.103658536,0.282828282,3.65942460814884,0.297029702,0.504950495,0.198019801,0.15,0.233,31,3,14,13,10,1,76,6,1,1,164,0.2552,0.4592,"Jake Cave",14477,595909
"Hunter Dozier","KCR",,0.079189686,0.283609576,0.67970171,0.178644764,0.275541795,5.063904578517367,0.194690265,0.380530973,0.424778761,0.111111111,0.3658,105,16,55,54,43,5,144,27,6,4,487,0.3408,0.4567,"Hunter Dozier",15117,641531
"Adalberto Mondesi","KCR",,0.044117647,0.31617647,0.723057643,0.222222222,0.298701298,8.88464680680271,0.139240506,0.430379746,0.430379746,0.176470588,0.3837,29,6,19,17,6,15,35,8,1,1,126,0.3883,0.45,"Adalberto Mondesi",13769,609275
"Brandon Marsh","LAA",,0.076923076,0.35,0.672534519,0.101694915,0.402777777,6.456555069381454,0.3125,0.4375,0.25,0.055555555,0.3946,60,2,27,19,20,6,70,12,3,1,236,0.3071,0.4492,"Brandon Marsh",20202,669016
"Anthony Alford","PIT",,0.081081081,0.391891891,0.716825847,0.172932331,0.371428571,4.987811244545249,0.2,0.36,0.44,0.151515151,0.3467,31,5,14,11,12,5,49,6,1,6,133,0.3286,0.4483,"Anthony Alford",14329,546990
"Bradley Zimmer","CLE",,0.086206896,0.350574712,0.669194248,0.117056856,0.346820809,6.36327496073973,0.222222222,0.479532163,0.298245614,0.156862745,0.3425,68,8,44,35,30,15,99,9,1,3,299,0.2742,0.448,"Bradley Zimmer",16221,605548
"Franchy Cordero","BOS",,0.058823529,0.375,0.496879556,0.070866142,0.306666666,2.944901911005566,0.266666666,0.453333333,0.28,0.047619047,0.2597,24,1,12,9,8,1,48,6,0,1,127,0.3691,0.4455,"Franchy Cordero",14567,614173
"Bobby Bradley","CLE",,0.089605734,0.354838709,0.738804769,0.236734694,0.263157894,1.60119047125,0.22147651,0.402684563,0.375838926,0.285714285,0.3893,51,16,36,41,25,0,74,10,0,0,245,0.3224,0.4444,"Bobby Bradley",17278,656252
"Andrew Young","ARI",,0.057692307,0.432692307,0.781593406,0.274725275,0.31707317,1.820488715,0.191489361,0.425531914,0.382978723,0.333333333,0.4468,19,6,13,15,6,0,58,7,0,0,91,0.3808,0.4444,"Andrew Young",19521,670370
"Riley Adams","- - -",,0.125,0.333333333,0.742171716,0.161616161,0.350877192,3.4821428525,0.20338983,0.457627118,0.33898305,0.1,0.339,22,2,13,10,15,0,47,8,1,0,99,0.2604,0.4432,"Riley Adams",19864,656180
"Joey Gallo","- - -",,0.180194805,0.34577922,0.808480675,0.259036145,0.245967741,4.153374109678985,0.166666666,0.326086956,0.507246376,0.271428571,0.3776,99,38,90,77,111,6,153,13,1,0,498,0.221,0.438,"Joey Gallo",14128,608336
"Keston Hiura","MIL",,0.071065989,0.390862944,0.55698829,0.132947977,0.268817204,5.7073854623718265,0.216494845,0.37113402,0.412371134,0.1,0.3737,29,4,16,19,14,3,61,9,1,0,173,0.3472,0.434,"Keston Hiura",20003,669374
"Aristides Aquino","CIN",,0.132352941,0.367647058,0.707065584,0.218390805,0.252747252,4.206046657484775,0.178217821,0.287128712,0.534653465,0.185185185,0.3663,33,10,25,23,27,2,84,6,1,2,174,0.2967,0.4305,"Aristides Aquino",15482,606157
"Miguel Sanó","MIN",,0.110902255,0.343984962,0.777987521,0.242553191,0.290697674,2.2679648713985316,0.184027777,0.388888888,0.427083333,0.243902439,0.4549,105,30,68,75,59,2,135,24,0,1,470,0.2943,0.4304,"Miguel Sano",12164,593934
"Luke Voit","NYY",,0.087136929,0.307053941,0.764420547,0.197183099,0.3125,2.05474238375,0.201438848,0.402877697,0.395683453,0.2,0.3741,51,11,26,35,21,0,68,7,1,0,213,0.3298,0.4247,"Luke Voit",14811,572228
"Robel García","HOU",,0.068376068,0.358974358,0.42306441,0.056603773,0.234375,1.4200310525,0.169230769,0.446153846,0.384615384,0.04,0.2576,16,1,8,8,8,0,47,3,0,0,106,0.3086,0.4051,"Robel Garcia",13167,596825
"Taylor Trammell","SEA",,0.095505617,0.421348314,0.614656176,0.198717948,0.232876712,3.711172898683088,0.160493827,0.419753086,0.419753086,0.235294117,0.3253,25,8,23,18,17,2,51,7,0,3,156,0.3138,0.3955,"Taylor Trammell",19960,666211
"Trevor Larnach","MIN",,0.102990033,0.34551495,0.672259136,0.126923077,0.337748344,2.2548325632122106,0.183544303,0.462025316,0.354430379,0.125,0.3354,58,7,29,28,31,1,79,12,0,0,260,0.2783,0.3819,"Trevor Larnach",21501,663616
"Alex Jackson","- - -",,0.086092715,0.483443708,0.48829685,0.099236641,0.272727272,1.7499999962500001,0.189655172,0.344827586,0.465517241,0.111111111,0.3621,18,3,13,12,13,0,52,4,0,0,131,0.3904,0.3813,"Alex Jackson",17276,656577
"Roberto Pérez","CLE",,0.105590062,0.347826086,0.564431954,0.170212766,0.179487179,2.3951090499206065,0.13253012,0.518072289,0.34939759,0.24137931,0.4253,21,7,13,17,17,1,44,3,0,0,141,0.2091,0.3718,"Roberto Perez",2900,547379
"Seby Zavala","CHW",,0.057692307,0.394230769,0.616344086,0.193548388,0.255319148,2.64285714,0.192307692,0.384615384,0.423076923,0.227272727,0.2679,17,5,15,15,6,0,37,3,0,0,93,0.3496,0.3605,"Seby Zavala",18887,664874
"Alex Avila","WSN",,0.171171171,0.333333333,0.693769151,0.157303371,0.31372549,2.4821428525,0.25,0.403846153,0.346153846,0.055555555,0.3396,17,1,5,9,19,0,34,9,1,0,89,0.1648,0.3256,"Alex Avila",7476,488671
